OBJECTID	NAMOBJ	REMARK	x	y
3843	Puskesmas Pattingngalloang	Puskesmas/Puskesmas Pembantu	119.38518536	-5.37749916000001
3844	Puskesmas Sapaya	Puskesmas/Puskesmas Pembantu	119.73522437	-5.36359141000003
3845	Puskesmas Palleko	Puskesmas/Puskesmas Pembantu	119.46244472	-5.35980713999999
3846	Puskesmas Bontonompo II	Puskesmas/Puskesmas Pembantu	119.44171082	-5.34562814999998
3847	Puskesmas Perawatan Gentungang	Puskesmas/Puskesmas Pembantu	119.40675477	-5.3161733
3848	Puskesmas Pabbentengang	Puskesmas/Puskesmas Pembantu	119.47927809	-5.30697819
3849	Puskesmas Towata	Puskesmas/Puskesmas Pembantu	119.52923826	-5.30516007
3850	Puskesmas Bajeng	Puskesmas/Puskesmas Pembantu	119.43765733	-5.29272979000001
3851	Puskesmas Manuju	Puskesmas/Puskesmas Pembantu	119.61416722	-5.28553543999999
3852	Puskesmas Moncobalang	Puskesmas/Puskesmas Pembantu	119.40230993	-5.26486414999999
3853	Puskesmas Kampili	Puskesmas/Puskesmas Pembantu	119.48684134	-5.26385690000001
3854	Puskesmas Tinggimae	Puskesmas/Puskesmas Pembantu	119.42379501	-5.25268457999999
3855	Puskesmas Tinggimoncong	Puskesmas/Puskesmas Pembantu	119.85847942	-5.24928287
3856	Puskesmas Anginangin	Puskesmas/Puskesmas Pembantu	119.56113618	-5.21489142000001
3857	Puskesmas Tombolo	Puskesmas/Puskesmas Pembantu	119.94655042	-5.18996062000002
3858	Puskesmas Tompobulu	Puskesmas/Puskesmas Pembantu	119.64905589	-5.14257361
3859	Puskesmas Tanralili	Puskesmas/Puskesmas Pembantu	119.60413098	-5.11295204999999
3860	Puskesmas Simbang	Puskesmas/Puskesmas Pembantu	119.62656498	-5.03705744000001
3861	Puskesmas Pakalu	Puskesmas/Puskesmas Pembantu	119.65191605	-5.01295284000003
3862	Puskesmas Turikale	Puskesmas/Puskesmas Pembantu	119.57869249	-5.00722682999998
3863	Puskesmas Cenrana	Puskesmas/Puskesmas Pembantu	119.77017665	-5.00280838999998
3864	 	Puskesmas/Puskesmas Pembantu	119.456483334	-5.25003333299998
3865	 	Puskesmas/Puskesmas Pembantu	119.38355	-5.23508333299998
3866	Puskesmas Kanjilo	Puskesmas/Puskesmas Pembantu	119.4188	-5.22993333400001
3867	Puskesmas Kecamatan Pallangga	Puskesmas/Puskesmas Pembantu	119.443533333	-5.22391666700003
3868	Puskesmas Aeng Towa	Puskesmas/Puskesmas Pembantu	119.391283333	-5.21783333299999
3869	Puskesmas Barombong	Puskesmas/Puskesmas Pembantu	119.387383334	-5.20923333299999
3870	Puskesmas Somba Opu	Puskesmas/Puskesmas Pembantu	119.4512	-5.20288333399998
3871	Puskesmas Samata	Puskesmas/Puskesmas Pembantu	119.487833333	-5.20128333399998
3872	Puskesmas Pacelekang	Puskesmas/Puskesmas Pembantu	119.553416666	-5.18568333399998
3873	Puskesmas Minasa Upa	Puskesmas/Puskesmas Pembantu	119.45305	-5.185383333
3874	Puskesmas Tamalate	Puskesmas/Puskesmas Pembantu	119.428616667	-5.18336666599998
3875	Puskesmas Mangasa	Puskesmas/Puskesmas Pembantu	119.4438	-5.17916666600001
3876	Puskesmas UIN	Puskesmas/Puskesmas Pembantu	119.43345	-5.17540000000002
3877	Puskesmas Jongaya	Puskesmas/Puskesmas Pembantu	119.4251	-5.171833333
3878	Puskesmas Kassi-kassi	Puskesmas/Puskesmas Pembantu	119.446466667	-5.16913333299999
3879	Puskesmas Antang	Puskesmas/Puskesmas Pembantu	119.484833333	-5.16906666599999
3880	Puskesmas Mamajang	Puskesmas/Puskesmas Pembantu	119.41005	-5.16579999999999
3881	Puskesmas Dahlia	Puskesmas/Puskesmas Pembantu	119.4075	-5.1601
3882	Puskesmas Pertiwi	Puskesmas/Puskesmas Pembantu	119.4124	-5.15645000000001
3883	Puskesmas Pannambungan	Puskesmas/Puskesmas Pembantu	119.407433333	-5.15570000000002
3884	Puskesmas Batua	Puskesmas/Puskesmas Pembantu	119.461766667	-5.14998333300002
3885	Puskesmas Barabaraya	Puskesmas/Puskesmas Pembantu	119.431116666	-5.144566666
3886	Puskesmas Macini Sawah	Puskesmas/Puskesmas Pembantu	119.429716667	-5.13733333300002
3887	 	Puskesmas/Puskesmas Pembantu	119.525233333	-5.13696666700002
3888	Puskesmas Tamalanrea	Puskesmas/Puskesmas Pembantu	119.510416667	-5.13521666700001
3889	Puskesmas Pampang	Puskesmas/Puskesmas Pembantu	119.446016667	-5.13405
3890	Puskesmas Karuwisi	Puskesmas/Puskesmas Pembantu	119.433066667	-5.13215000000002
3891	Puskesmas Malimongan	Puskesmas/Puskesmas Pembantu	119.430533333	-5.13181666600002
3892	 	Puskesmas/Puskesmas Pembantu	119.411616667	-5.12515000100001
3893	Puskesmas Layang	Puskesmas/Puskesmas Pembantu	119.422283333	-5.12299999999999
3894	Puskesmas Tabaringan	Puskesmas/Puskesmas Pembantu	119.4202	-5.12061666699998
3895	Puskesmas Kalukubodoa	Puskesmas/Puskesmas Pembantu	119.43305	-5.11323333299998
3896	Puskesmas Pattingalloang	Puskesmas/Puskesmas Pembantu	119.423833333	-5.11313333300001
3897	Puskesmas Sudiang Raya	Puskesmas/Puskesmas Pembantu	119.5351	-5.10604999999998
3898	Puskesmas Bira	Puskesmas/Puskesmas Pembantu	119.481366666	-5.08715000000001
3899	Puskesmas Sudiang	Puskesmas/Puskesmas Pembantu	119.524652618	-5.08060788500001
3900	Puskesmas Marusu	Puskesmas/Puskesmas Pembantu	119.509711696	-5.06277096299999
3901	Puskesmas Madello	Puskesmas/Puskesmas Pembantu	119.636578275	-4.32778675899999
3902	Puskesmas Kelurahan Kirukiru	Puskesmas/Puskesmas Pembantu	119.628902395	-4.26576321599998
3903	Puskesmas Desa Tompo	Puskesmas/Puskesmas Pembantu	119.681181705	-4.37229942300002
3904	Puskesmas Sewo Kecamatan Lalabata	Puskesmas/Puskesmas Pembantu	119.868065699	-4.35004763799998
3905	Puskesmas Tajuncu	Puskesmas/Puskesmas Pembantu	119.870234005	-4.27065342600002
3906	Puskesmas Kelurahan Cabenge Kelurahan Cabenge	Puskesmas/Puskesmas Pembantu	119.974070187	-4.33884842499998
3907	Puskesmas Cabenge	Puskesmas/Puskesmas Pembantu	119.962348614	-4.34727884199998
3908	Puskesmas Ganra	Puskesmas/Puskesmas Pembantu	119.936642453	-4.31920858500001
3909	Puskesmas Salotungo	Puskesmas/Puskesmas Pembantu	119.897041551	-4.36676024899998
3910	Puskesmas Palanro-Mallusetasi	Puskesmas/Puskesmas Pembantu	119.638460259	-4.16637461900001
3911	Puskesmas Palanro	Puskesmas/Puskesmas Pembantu	119.63881625	-4.17055768199998
3912	 	Puskesmas/Puskesmas Pembantu	119.580160603	-4.00048969900001
3913	 	Puskesmas/Puskesmas Pembantu	119.594265302	-4.03609799600002
3914	 	Puskesmas/Puskesmas Pembantu	119.598406702	-4.041483599
3915	 	Puskesmas/Puskesmas Pembantu	119.618380099	-4.05190080300002
3916	 	Puskesmas/Puskesmas Pembantu	119.620348103	-4.06924799900003
3917	 	Puskesmas/Puskesmas Pembantu	119.623286896	-4.058094299
3918	Puskesmas Pusat Gugus Madising	Puskesmas/Puskesmas Pembantu	119.621858701	-4.0180843
3919	 	Puskesmas/Puskesmas Pembantu	119.658882101	-4.05491430199999
3920	 	Puskesmas/Puskesmas Pembantu	119.680058099	-4.023874503
3921	 	Puskesmas/Puskesmas Pembantu	119.662482296	-4.01782049600001
3922	 	Puskesmas/Puskesmas Pembantu	119.658650201	-4.03592340300003
3923	 	Puskesmas/Puskesmas Pembantu	119.657411999	-4.015338601
3924	 	Puskesmas/Puskesmas Pembantu	119.625801602	-4.03842390199998
3925	 	Puskesmas/Puskesmas Pembantu	119.632011298	-4.03600669799999
3926	 	Puskesmas/Puskesmas Pembantu	119.631916198	-4.02176590200003
3927	 	Puskesmas/Puskesmas Pembantu	119.625630603	-4.01978670300002
3928	Puskesmas Kelurahan Lappade	Puskesmas/Puskesmas Pembantu	119.641290297	-4.006607503
3929	Puskesmas Perawatan Lakesi	Puskesmas/Puskesmas Pembantu	119.627648399	-4.00687339799998
3930	Puskesmas Batu-batu	Puskesmas/Puskesmas Pembantu	119.88849238	-4.14285163400001
3931	Puskesmas Desa Liu	Puskesmas/Puskesmas Pembantu	119.957627132	-4.247923566
3932	Puskesmas Leworeng	Puskesmas/Puskesmas Pembantu	119.910721014	-4.24303361599999
3933	Puskesmas Panincong	Puskesmas/Puskesmas Pembantu	119.887302117	-4.19639069700003
3934	Puskesmas Bilokka	Puskesmas/Puskesmas Pembantu	119.826704947	-4.055671287
3935	Puskesmas Belawa	Puskesmas/Puskesmas Pembantu	119.934311974	-4.00108554000002
3936	Puskesmas Suppa	Puskesmas/Puskesmas Pembantu	119.606117504	-3.96877089999998
3937	 	Puskesmas/Puskesmas Pembantu	119.586481498	-3.95970039700001
3938	Puskesmas Lanrisang	Puskesmas/Puskesmas Pembantu	119.555041761	-3.90297894399998
3939	Puskesmas Wattang Pulu	Puskesmas/Puskesmas Pembantu	119.617953042	-3.93314152800002
3940	Puskesmas Perawatan Cempae	Puskesmas/Puskesmas Pembantu	119.636380404	-3.99529789600001
3941	Puskesmas Paembantu Kota Parepa	Puskesmas/Puskesmas Pembantu	119.654250099	-3.98562580399999
3942	Puskesmas Lawawoi	Puskesmas/Puskesmas Pembantu	119.741928194	-3.90577667999997
3943	Puskesmas Mattirobulu	Puskesmas/Puskesmas Pembantu	119.630093957	-3.87893309899999
3944	Puskesmas Mattombong	Puskesmas/Puskesmas Pembantu	119.554463642	-3.82407051500002
3945	Puskemas Sulili Barat	Puskesmas/Puskesmas Pembantu	119.686617943	-3.763741031
3946	 	Puskesmas/Puskesmas Pembantu	119.690633242	-3.79970475499999
3947	Puskesmas Salo	Puskesmas/Puskesmas Pembantu	119.640819564	-3.78818292099999
3948	Puskesmas Tiroang	Puskesmas/Puskesmas Pembantu	119.702366179	-3.80597570899999
3949	Puskesmas Amparita Kecamatan Tellu Limpoe	Puskesmas/Puskesmas Pembantu	119.809613797	-3.991710797
3950	Puskesmas Kelurahan Empagae	Puskesmas/Puskesmas Pembantu	119.859258235	-3.92779245600002
3951	Puskesmas Pangkajene	Puskesmas/Puskesmas Pembantu	119.800612385	-3.92909430899999
3952	Puskesmas Desa Sappa	Puskesmas/Puskesmas Pembantu	119.967741256	-3.95523976800001
3953	Puskesmas Lancirang	Puskesmas/Puskesmas Pembantu	119.917906489	-3.92032457599998
3954	Puskesmas Tanru Tedong Kecamatan Duapitue	Puskesmas/Puskesmas Pembantu	119.997059542	-3.89492773000001
3955	Puskesmas Baranti	Puskesmas/Puskesmas Pembantu	119.789892165	-3.837313494
3956	Puskesmas Kulo	Puskesmas/Puskesmas Pembantu	119.795623398	-3.77902044699999
3957	Puskesmas Lalebata	Puskesmas/Puskesmas Pembantu	119.825460721	-3.84226539399998
3958	Puskesmas Manisa	Puskesmas/Puskesmas Pembantu	119.786943058	-3.86269688099998
3959	Puskesmas Rappang	Puskesmas/Puskesmas Pembantu	119.813055187	-3.850466047
3960	Puskesmas Dongi	Puskesmas/Puskesmas Pembantu	119.972318997	-3.85007685199997
3961	Puskesmas Cempa	Puskesmas/Puskesmas Pembantu	119.585063631	-3.74796216599998
3962	Puskesmas Kellampa	Puskesmas/Puskesmas Pembantu	119.532280114	-3.65987794400002
3963	 	Puskesmas/Puskesmas Pembantu	119.669602376	-3.705983011
3964	Puskesmas Batulappa	Puskesmas/Puskesmas Pembantu	119.714293769	-3.66200902499997
3965	Puskesmas Rantealang	Puskesmas/Puskesmas Pembantu	119.937392748	-3.13352544399999
3966	Puskesmas Getengan	Puskesmas/Puskesmas Pembantu	119.883295791	-3.18086939300002
3967	Puskesmas Kelurahan Rattebuttu	Puskesmas/Puskesmas Pembantu	119.723847356	-3.198917671
3968	Puskesmas Sumbang	Puskesmas/Puskesmas Pembantu	119.891725402	-3.32511547799999
3969	Puskesmas Sudu	Puskesmas/Puskesmas Pembantu	119.824128758	-3.31693580699999
3970	Puskesmas Lembang Buntulimbong	Puskesmas/Puskesmas Pembantu	119.868998205	-3.268898933
3971	Puskesmas Kelurahan Kalosi	Puskesmas/Puskesmas Pembantu	119.8181597	-3.35508510800003
3972	Puskesmas Kecamatan Masalle	Puskesmas/Puskesmas Pembantu	119.753072863	-3.33654761999998
3973	Puskesmas Baroko	Puskesmas/Puskesmas Pembantu	119.808596847	-3.29289891600001
3974	Puskesmas Kecamatan Buntu Batu	Puskesmas/Puskesmas Pembantu	119.890620568	-3.43471018499997
3975	Puskesmas Kecamatan Malua	Puskesmas/Puskesmas Pembantu	119.867428855	-3.38525590199998
3976	Puskesmas Anggeraja	Puskesmas/Puskesmas Pembantu	119.800315529	-3.40952547900002
3977	Puskesmas Baraka	Puskesmas/Puskesmas Pembantu	119.857652087	-3.40853389300003
3978	Puskesmas Kecamatan Bungin	Puskesmas/Puskesmas Pembantu	119.961807395	-3.545141543
3979	 	Puskesmas/Puskesmas Pembantu	119.694426294	-3.37827199600002
3980	 	Puskesmas/Puskesmas Pembantu	119.746521429	-3.46788597099999
3981	 	Puskesmas/Puskesmas Pembantu	119.64770811	-3.49487423300002
3982	 	Puskesmas/Puskesmas Pembantu	119.65592993	-3.46976345299998
3983	 	Puskesmas/Puskesmas Pembantu	119.671131335	-3.43851513200002
3984	 	Puskesmas/Puskesmas Pembantu	119.748695037	-3.491781377
3985	 	Puskesmas/Puskesmas Pembantu	119.717683963	-3.47513581200002
3986	 	Puskesmas/Puskesmas Pembantu	119.728575963	-3.49746112100001
3987	Puskesmas Ulusaddang	Puskesmas/Puskesmas Pembantu	119.561223875	-3.43578107799999
3988	Puskesmas Kota Enrekang	Puskesmas/Puskesmas Pembantu	119.775449606	-3.55870704400002
3989	 	Puskesmas/Puskesmas Pembantu	119.941494185	-3.670739588
3990	 	Puskesmas/Puskesmas Pembantu	119.925275195	-3.69702214
3991	 	Puskesmas/Puskesmas Pembantu	119.92147298	-3.63676992299997
3992	 	Puskesmas/Puskesmas Pembantu	119.916770422	-3.70351044400002
3993	 	Puskesmas/Puskesmas Pembantu	119.880184226	-3.68713178100001
3994	 	Puskesmas/Puskesmas Pembantu	119.882223777	-3.65284440699998
3995	 	Puskesmas/Puskesmas Pembantu	119.911177229	-3.62598815299998
3996	 	Puskesmas/Puskesmas Pembantu	119.829952156	-3.67289037299997
3997	Puskesmas Maiwa	Puskesmas/Puskesmas Pembantu	119.865710478	-3.73378453399999
3998	Puskesmas Kecamatan Cendana	Puskesmas/Puskesmas Pembantu	119.786614438	-3.66028606499998
3999	Puskesmas Tuppu	Puskesmas/Puskesmas Pembantu	119.528345372	-3.53468347199998
4000	Puskesmas Desa Pakeng	Puskesmas/Puskesmas Pembantu	119.559953971	-3.55123532800002
4001	Puskesmas Bungi	Puskesmas/Puskesmas Pembantu	119.536690089	-3.56666455099997
4002	Puskesmas Tadangpalie	Puskesmas/Puskesmas Pembantu	119.483134404	-3.73795457599999
4003	Puskesmas Mattirosompe	Puskesmas/Puskesmas Pembantu	119.398365736	-4.94506370400001
4004	Puskesmas Tunikamaseang,Tambua	Puskesmas/Puskesmas Pembantu	119.568166362	-4.95579835000001
4005	Puskemas Lau	Puskesmas/Puskesmas Pembantu	119.571248081	-4.974367675
4006	Puskesmas Balocci	Puskesmas/Puskesmas Pembantu	119.693381326	-4.91802338899998
4007	Puskesmas Pundataibaji	Puskesmas/Puskesmas Pembantu	119.523366988	-4.77393667199999
4008	Puskesmas Labakkang	Puskesmas/Puskesmas Pembantu	119.543384397	-4.77671912900001
4009	Puskesmas Tarawang	Puskesmas/Puskesmas Pembantu	119.602007009	-4.77693454400003
4010	Puskesmas Kalabbirang	Puskesmas/Puskesmas Pembantu	119.59510599	-4.80482190399999
4011	Puskesmas Bowong Cindea	Puskesmas/Puskesmas Pembantu	119.523855178	-4.80827993899999
4012	Puskesmas Bungoro	Puskesmas/Puskesmas Pembantu	119.543254041	-4.811072755
4013	Puskesmas Minasatene	Puskesmas/Puskesmas Pembantu	119.570243199	-4.827049321
4014	Puskesmas Pangkajene	Puskesmas/Puskesmas Pembantu	119.539934993	-4.83570425800002
4015	Puskesmas Bonto Perak	Puskesmas/Puskesmas Pembantu	119.563466096	-4.86309707200002
4016	Puskesmas Camba	Puskesmas/Puskesmas Pembantu	119.841054579	-4.92058117200003
4017	Puskesmas Mallawa	Puskesmas/Puskesmas Pembantu	119.90980357	-4.86040488600003
4018	Puskesmas Kecamatan Segeri	Puskesmas/Puskesmas Pembantu	119.584271153	-4.64309684
4019	Puskesmas Baring Kecamatan Segeri	Puskesmas/Puskesmas Pembantu	119.604854759	-4.66063797599998
4020	Puskesmas Marang	Puskesmas/Puskesmas Pembantu	119.55052494	-4.70412564399999
4021	Puskesmas Desa Padang Lampe	Puskesmas/Puskesmas Pembantu	119.615917951	-4.71018223999999
4022	 	Puskesmas/Puskesmas Pembantu	119.688118004	-4.63803035900003
4023	 	Puskesmas/Puskesmas Pembantu	119.73679631	-4.65919641199997
4024	Puskesmas Pujananting	Puskesmas/Puskesmas Pembantu	119.735337699	-4.70332717600002
4025	 	Puskesmas/Puskesmas Pembantu	119.598956002	-4.584302186
4026	 	Puskesmas/Puskesmas Pembantu	119.598768802	-4.58483607900001
4027	Puskesmas Lisu	Puskesmas/Puskesmas Pembantu	119.67216797	-4.526565855
4028	Puskesmas Ralla (Lompo Riaja	Puskesmas/Puskesmas Pembantu	119.703572804	-4.53518760600002
4029	Puskesmas Pujananting	Puskesmas/Puskesmas Pembantu	119.695768134	-4.57934344699999
4030	Puskesmas Gaya Baru	Puskesmas/Puskesmas Pembantu	119.872481328	-4.66078703900001
4031	 	Puskesmas/Puskesmas Pembantu	119.863368987	-4.69422846399999
4032	 	Puskesmas/Puskesmas Pembantu	119.986816382	-4.64226809000002
4033	Puskesmas Tonjonge (Marioriaja	Puskesmas/Puskesmas Pembantu	119.863879835	-4.51359768700001
4034	 	Puskesmas/Puskesmas Pembantu	119.972169409	-4.59317256700001
4035	Puskesmas Padongko (Mangempang	Puskesmas/Puskesmas Pembantu	119.606410725	-4.39597973000002
4036	Puskesmas Pekkae	Puskesmas/Puskesmas Pembantu	119.607473841	-4.480792501
4037	Puskesmas Galung	Puskesmas/Puskesmas Pembantu	119.706289212	-4.41429313200001
4038	Puskesmas Palakka	Puskesmas/Puskesmas Pembantu	119.712288055	-4.43233554800003
4039	Puskesmas Cangadi	Puskesmas/Puskesmas Pembantu	119.951214123	-4.379324037
4040	 	Puskesmas/Puskesmas Pembantu	119.919209107	-4.39167431200002
4041	Puskesmas Pacongkang	Puskesmas/Puskesmas Pembantu	119.993622324	-4.40547275
4042	Puskesmas Takalala	Puskesmas/Puskesmas Pembantu	119.952112764	-4.45402950800002
4043	Puskesmas Goarie	Puskesmas/Puskesmas Pembantu	119.950605216	-4.49565904399998
4044	Puskesmas Binuang	Puskesmas/Puskesmas Pembantu	119.413183769	-3.46168845900002
4045	Puskesmas Pasang	Puskesmas/Puskesmas Pembantu	119.477913436	-3.45229175899999
4046	Puskesmas Sepang	Puskesmas/Puskesmas Pembantu	119.424524077	-3.310661477
4047	Puskesmas Pasapa	Puskesmas/Puskesmas Pembantu	119.378865317	-3.30797047300001
4048	Puskesmas Bakaru	Puskesmas/Puskesmas Pembantu	119.407350488	-3.30126678800002
4049	Puskesmas Sumarorong	Puskesmas/Puskesmas Pembantu	119.303502145	-3.14773043000002
4050	Puskesmas Sumarorong	Puskesmas/Puskesmas Pembantu	119.310070337	-3.141080698
4051	Puskesmas Kondodewata	Puskesmas/Puskesmas Pembantu	119.474752935	-3.23391672999998
4052	Puskesmas Awan	Puskesmas/Puskesmas Pembantu	119.759444139	-2.92674950700001
4053	Puskesmas Lea	Puskesmas/Puskesmas Pembantu	119.874453518	-3.086525854
4054	Puskesmas Rantetayo	Puskesmas/Puskesmas Pembantu	119.819430541	-3.040454356
4055	Puskesmas Madandan	Puskesmas/Puskesmas Pembantu	119.837560775	-3.02695205499998
4056	Puskesmas Kurra	Puskesmas/Puskesmas Pembantu	119.78507751	-3.00571787799998
4057	Puskesmas Makale Utara.	Puskesmas/Puskesmas Pembantu	119.872272094	-3.04377495599999
4058	Puskesmas Makale	Puskesmas/Puskesmas Pembantu	119.853175885	-3.10259494899998
4059	Puskesmas Malimbong Balepe	Puskesmas/Puskesmas Pembantu	119.784673873	-3.07954600099998
4060	Puskesmas Sopai	Puskesmas/Puskesmas Pembantu	119.869213641	-3.00867038899997
4061	 	Puskesmas/Puskesmas Pembantu	119.783208704	-3.11396937299997
4062	Puskesmas Lemabang Raru Sibunan	Puskesmas/Puskesmas Pembantu	119.930299021	-3.10035910699997
4063	Puskesmas Buntu Masake	Puskesmas/Puskesmas Pembantu	119.921438666	-3.07805754899999
4064	Puskesmas Tumbang Datu	Puskesmas/Puskesmas Pembantu	119.910885332	-3.05426933500001
4065	Puskesmas Tombang Kalua	Puskesmas/Puskesmas Pembantu	119.932842477	-3.02437508999998
4066	Puskesmas Buntao	Puskesmas/Puskesmas Pembantu	119.961161016	-3.04403012900002
4067	Puskesmas Rantebua	Puskesmas/Puskesmas Pembantu	119.990446528	-3.10074111300003
4068	Puskesmas rante pangli	Puskesmas/Puskesmas Pembantu	119.943063583	-2.927138404
4069	Puskesmas Sangubua	Puskesmas/Puskesmas Pembantu	119.894837078	-2.904585516
4070	Puskesmas Nanggala	Puskesmas/Puskesmas Pembantu	119.9899521	-2.96000852399999
4071	Puskesmas Tikala	Puskesmas/Puskesmas Pembantu	119.87944418	-2.94039715899999
4072	Puskesmas Togo-togo	Puskesmas/Puskesmas Pembantu	119.826458537	-5.627226108
4073	Puskesmas Kampung Ramba	Puskesmas/Puskesmas Pembantu	119.850658003	-5.50138421100002
4074	Puskesmas Tarowang	Puskesmas/Puskesmas Pembantu	119.859219425	-5.60401657599999
4075	Puskesmas Kampung Bearong	Puskesmas/Puskesmas Pembantu	119.847953852	-5.54393373800002
4076	Puskesmas Tolo	Puskesmas/Puskesmas Pembantu	119.802887	-5.56211400000001
4077	Puskesmas Campagaloe	Puskesmas/Puskesmas Pembantu	119.863921268	-5.54288634699998
4078	Puskesmas Desa Tanjonga	Puskesmas/Puskesmas Pembantu	119.75555836	-5.60464149799998
4079	Puskesmas Desa Bontomatene	Puskesmas/Puskesmas Pembantu	119.774718072	-5.61527930900002
4080	Puskesmas Kota Kecamatan Bantaeng	Puskesmas/Puskesmas Pembantu	119.950925999	-5.54382800000002
4081	Puskesmas Lasepang	Puskesmas/Puskesmas Pembantu	119.983749	-5.55826400000001
4082	Puskesmas Ulugalung	Puskesmas/Puskesmas Pembantu	119.9797588	-5.5184342
4083	Puskesmas Bono Salluang	Puskesmas/Puskesmas Pembantu	119.912227334	-5.53553242700002
4084	Puskesmas Sinoa	Puskesmas/Puskesmas Pembantu	119.923487	-5.50152000000003
4085	Puskesmas Bontomajannang	Puskesmas/Puskesmas Pembantu	119.907818	-5.501643
4086	Puskesmas Bontolempangan	Puskesmas/Puskesmas Pembantu	119.801809	-5.41431599999999
4087	Puskesmas Bontolempangan	Puskesmas/Puskesmas Pembantu	119.802293	-5.41459800000001
4088	Puskesmas Tompobulu	Puskesmas/Puskesmas Pembantu	119.841029	-5.43493899999999
4089	Puskesmas Desa Tonrorita	Puskesmas/Puskesmas Pembantu	119.786778	-5.49337000000003
4090	Puskesmas Kampung Lahua	Puskesmas/Puskesmas Pembantu	119.750734	-5.43478399999998
4091	Puskesmas Kampung Macciniayo	Puskesmas/Puskesmas Pembantu	119.854663	-5.47151500000001
4092	Puskesmas Kampung Balang Erasa	Puskesmas/Puskesmas Pembantu	119.860031	-5.46007300000002
4093	Puskesmas Bontomaccini	Puskesmas/Puskesmas Pembantu	119.924334	-5.49804699999999
4094	Puskesmas Kampung Kota Baru	Puskesmas/Puskesmas Pembantu	119.887159	-5.45395100000002
